color,x,y
dog,-1.3892817694119204,2.6354478432091577
dog,0.8642839080612158,3.631212231146092
dog,-0.41605158622383004,4.526900676058861
dog,2.54241695761294,0.01682133016359103
dog,4.601529594761742,3.513940064539496
dog,2.4808610962288884,-0.7940960174707612
dog,-1.534299843431175,4.256081636179985
dog,0.7321180556606212,5.368141221783904
dog,4.5320447061709705,1.7015158867197004
dog,0.4689729141641273,5.2673572666684
dog,2.4114826806344527,5.510510535173162
dog,0.7848198246250597,1.7875035647090929
dog,0.841564067862779,0.7808414185871978
dog,4.2438464660279545,1.6206102931063655
dog,0.8953362814535308,4.044476466543374
dog,0.5266451383926276,1.042339812209522
dog,4.425907478381471,1.1030555000065865
dog,1.0309310132152967,4.552202472809656
dog,3.8960144007885216,4.118109127633425
dog,2.608499142939267,3.1996891726904106
dog,1.7758927760093581,3.7636339099085796
dog,4.490024261612822,0.2519371275380473
dog,4.16048377389891,1.2870223323678884
dog,3.660011868112515,4.572931554591967
dog,4.252155099620626,2.4918391218656
dog,1.5772805840128088,2.2991498595393782
dog,2.9489800711495318,3.786015681781235
dog,3.299900827505134,3.0519157902089793
dog,2.6870010753438853,3.6144983666317194
dog,4.446040247698824,2.473637789282672
dog,-0.8433546058584734,4.316761983253956
dog,-1.470115127886449,4.1280634758873465
dog,4.869086333537521,2.7574019771199554
dog,2.3738335347469404,-0.8055877432555669
dog,4.748276565493057,2.1078247551376457
dog,4.5323234818613924,4.38915275099596
dog,2.735507426355713,2.5648484149675457
dog,2.6913041682287195,3.336961868634606
dog,1.0096758717217071,3.7705730418934134
dog,4.387909693823379,1.1633043510896997
dog,3.671125847455654,3.331677755526471
dog,0.9242947371604346,4.642626803743345
dog,0.614753049160075,5.517211696188406
dog,3.5282692872578134,1.8380710142824284
dog,3.753119663037879,5.679799288475379
dog,1.8199863185055207,4.837737970921839
dog,3.9693710756519067,5.365179104718319
dog,4.1809745280074875,1.6788686757016928
dog,-6.170887903803767,-2.4248597187708465
dog,4.894777038387572,2.985105875265345
dog,2.3255700480535038,5.461589848639135
dog,3.043616844614298,4.33410792677628
dog,5.573525001566184,-0.30143201317733176
dog,1.8024469108754029,1.9394433265253448
dog,-0.1273334475480568,3.3158352893800624
dog,4.884430098792448,4.712098394540931
dog,2.2459398349134747,-0.5370631090535313
dog,2.375289052710979,-0.9261412253624779
cat,-1.9835656874502148,-4.9108642717080215
cat,-6.048048741886357,-0.42730296893520275
cat,-0.2852362201817571,-0.5205614514082251
cat,-4.63603418778929,0.7408173781432466
cat,-2.214822382018627,-0.8433828223732592
cat,-5.370049998984501,-3.0304081711693573
cat,-3.156945771066335,-1.285900121464315
cat,-1.7223883515537624,-1.215364982997717
cat,-2.2354592215282985,-3.949053880969251
cat,-1.7049407931451188,-1.8122672313879378
cat,-5.12550847073529,-2.4079413515465062
cat,0.33203051623776497,-3.1660359035782277
cat,-2.7223358019176613,0.4406902147458931
cat,-0.9707538071316262,-6.556171998897885
cat,-3.4511288943918883,-3.700596999483582
cat,-3.9857081198969317,-5.05247490075668
cat,-4.049117896563847,-1.5624297437286028
cat,-2.7244477419786612,-0.7204380279939054
cat,0.5494263435919606,-4.302696277650967
cat,-2.603943961866181,0.42705559237558466
cat,-5.208224666221574,-2.1970871276088975
cat,-2.0277337510391744,-0.7503795491681405
cat,-4.306247036907645,-2.507178366434726
cat,-4.027869274914318,0.7551575773358905
cat,-1.2132284946537661,-4.258429151384643
cat,-4.36880927816082,-1.4803494964858455
cat,-5.018259275353184,-1.8792432709040554
cat,-3.9972540309550872,-3.5625838317583804
cat,-0.40678986187851,-0.8850030955262476
cat,-5.619505603396366,-1.0524652893827946
cat,-2.1548176946424333,0.009431836224391537
cat,-3.058104842930818,-3.7247903291593905
cat,-2.0093240149324645,-2.210040924959509
cat,-2.1635616877371944,-4.157938796823274
cat,-2.030638766870995,-3.8323188908497987
cat,-0.012304647258944545,-4.518880565817168
cat,-0.20923229056122492,-0.4019893671021628
cat,-2.6757139318483985,-3.1247799782600243
cat,-0.11894051060174418,-0.6021797873189082
cat,-5.296100781306327,-3.5834541480965214
cat,-4.488824611005168,-1.4597535656463345
cat,-2.104077805416646,0.4902903884317374
cat,-1.7074520061849567,-2.7070593291318015
cat,0.06942074360835716,-3.976206540943339
cat,0.09475602105744696,-5.996783817058089
cat,-1.9849449982214227,-4.293856851636724
cat,-1.6920991334564477,-4.247305789434924
cat,-1.9746550665335019,-4.89498428335135
cat,-4.069913526697675,-4.821226640420213
cat,-4.887163887415819,-2.1567321573720677
cat,0.20365720096915263,-3.5447198502741557
cat,-3.9987178278621993,0.22633812406786402
cat,-1.8403071815847882,0.11979350207625541
cat,-4.737227983434469,-0.5487797676196019
cat,-1.4344401097865136,-5.281771504445188
cat,-3.2839671840617504,1.1782018331259019
cat,-0.22208961586671366,-0.4866193436278853
cat,-0.05473472339948147,-5.786872121809009
cat,0.08327733609237004,-5.890811751259434
cat,-5.235162053143633,-3.6017564825783155
cat,-2.477579525871029,0.8838945300038787
cat,-3.1603681790065905,-2.447461783294516
cat,-1.9482014933145493,-6.73136291805497
cat,-2.0034692577113495,-4.0962015490249675
cat,0.11684677559055781,-0.8408777377605906
cat,0.05516778780740527,-6.048021376614054
cat,-2.019320643544304,0.3341936558349241
cat,-1.5433722340476606,-0.07249224397120901
cat,-4.163238425552471,-1.6390712706242956
cat,-3.367513878254244,-3.309694532928479
cat,-1.0761324221980686,-5.613944691391792
cat,-1.873697960440464,-6.7973565341401585
cat,-2.6408103471034186,-1.2708222307928303
cat,-3.826345334564345,-0.4731966053854463
cat,-3.0053846702683145,-0.6385443839571514
cat,-6.145484934478303,-2.151817645162372
cat,-5.2533285278811945,-0.9739731244027161
cat,-5.336000061165025,-3.6420796281789514
cat,-0.07276606879534434,-6.095202115026492
cat,-1.2677844968287348,-1.6925469526671106
cat,-4.471609722871798,-1.508122408129388
cat,-1.957844776471314,-6.326170403587854
cat,0.04205802374759051,-0.8797897786018299
cat,-2.045297591139941,-3.598384473209047
cat,0.47673322717205074,-4.764463327819334
cat,0.0802005771348151,-0.8883134999449861
cat,-2.0046930947658894,-5.348232278743429
cat,1.454922491920895,-3.5746628543027774
cat,-0.46171532396350334,-6.205361250352274
cat,-3.341630761738728,1.4001514812650966
cat,-1.2550903146068213,-2.091708620921871
cat,-5.5013773249085665,-1.3252220147968434
cat,-2.036059597550864,-3.325485594878577
cat,-0.2872953563712066,-3.8054479266798613
cat,-2.645022836355865,-1.1092506169659997
cat,0.296393184477873,-5.8283847930963715
cat,-6.241357775432161,-2.213128461920509
cat,-5.0467019491470495,-0.4895918002818097
cat,-4.595772223737078,-0.8623261333849305
cat,-0.6900832144378654,-1.8993249040525817
cat,-4.041289436651915,-1.973923688792009
cat,-4.46901207964455,-1.3452627123559928
cat,0.21407649740815068,-3.942855150371699
cat,-1.1713691706229425,-2.594735261923703
cat,0.14576997573786415,-0.9723367049888695
cat,0.4316511059534522,-3.411579482731556
cat,-5.450598633952475,-2.455273101614998
cat,-4.196524632045508,-0.706655075304442
cat,-1.9100935996595858,-6.075089087651118
cat,-0.8755774218333692,-4.375540428996323
cat,0.08104615525094955,-4.290992716910341
cat,-2.8772090610128216,-0.6316341179421672
cat,-3.4287184513654028,-5.265051367263527
cat,-3.9916931695912727,-2.7107270394192566
cat,-3.1137112981961987,-2.6855314003852673
cat,-2.3758211707918053,-5.121351286079738
cat,-4.045959628698742,-0.8359282476803253
cat,-0.0679746666462059,-4.042605698034858
cat,-1.9300804934424387,-5.3018375554201365
cat,-1.936730434805398,-0.13932812954638996
cat,-2.3096500570267025,-3.9600321344051035
cat,-2.3414877535911005,-4.436085893090697
cat,-3.574903260352351,-0.4449865413881117
cat,-3.6719221153301644,-5.171583556524358
cat,-1.4828429137028636,-3.0407941912099883
cat,-4.249716359678024,-4.2157331525212065
cat,-2.1771496686331067,-5.728715984382243
cat,-1.9150161184529422,-6.184062872096635
cat,-4.988171458068467,-0.3772877162511824
cat,-3.3238007455698746,-2.334631531479912
cat,-1.8105451911522075,-4.043519627749443
cat,-2.129914385459021,-0.1572144108026588
cat,-4.04067550657241,-2.3233788141392546
cat,-1.3892171158817945,-4.6805835643486855
cat,-2.1520199595360294,-0.2974147212647615
cat,1.1063303264595061,-4.607950072386021
cat,-1.5624091034988346,-4.822063236866137
cat,-1.5192427545790856,-1.5851612962750192
cat,-2.853801685423643,0.3180169701307456
cat,-3.135203988257932,-4.085768348939383
cat,-3.9337435638290565,-3.9259186454823887
cat,-0.3025234455739071,-0.15765235128879565
cat,-1.322352641814772,-6.7288097597652285
cat,-0.8072432991554989,-2.3950337320050843
cat,-1.0968330343479902,-6.0282193590447175
cat,-4.7879279862302715,-0.9163400962441739
cat,-1.6696316065037775,-5.002282996453099
cat,-1.7274034956815643,-1.15993689970696
cat,-1.8315556003435338,-6.966708592343411
cat,-3.7929018433746524,-3.6983719377892075
cat,-0.003982890420482822,-0.7381861626643261
cat,-4.15718405201633,-0.48273576630080844
cat,-1.8733164836014944,-6.458722345597869
cat,-0.6175913197078555,-0.36962138092414226
cat,0.04877637990068946,-4.477628371158657
cat,-2.4947856974027993,0.7585446901344469
cat,-1.6592522579669984,-6.696970456363654
cat,1.1227957474448145,-4.453618948835467
cat,1.0579022783074101,-4.390489633096263
cat,0.8852321883104606,-4.456789211755744
cat,-4.193805440278625,-2.6144899378961637
cat,-2.9200048442115447,-1.196284408828247
cat,-0.6623097208355,-4.600469801518358
cat,-1.8797693845109955,-6.200368972946662
cat,-6.254386968669678,-2.1895900710822414
cat,-2.16714547174317,-5.391364937437025
cat,-4.505727320356115,1.1050950312209036
cat,-4.709313678780638,-0.7615155297844951
cat,-0.18488046445338316,-0.49224325944840547
cat,-1.6733019475205344,-3.746985358047016
cat,-2.4701490875633785,-5.571746422158747
cat,0.12710721057269347,-6.2042778223498525
cat,-1.7468085106680251,-6.4369956374886605
cat,-2.7909471078709793,-2.23254230695033
cat,-1.6643850180941515,-4.566405043632139
cat,0.1267162676702212,-0.9300775509859126
cat,-3.104507538021698,-2.8643581734486103
cat,-1.14613017221087,-5.833942983391634
cat,0.18590512705473278,-0.9865049219381334
cat,-1.8238813855922462,0.00453770140906512
cat,-4.194636151168341,-0.5064286903843258
cat,-1.6732136944244982,-6.437390464509871
cat,-2.1560019884810186,-2.03502056818743
cat,-5.318978353842213,-0.6518659753320883
cat,-2.0027265940407464,-4.0820477944753275
cat,0.726041544181275,-5.635455921396686
cat,-0.4191246491738426,-0.5513234072995394
cat,0.0016220953353235324,-1.2711351094348193
cat,-1.8064716420420817,-6.717245951547057
cat,1.281518142027266,-1.5371391783869504
cat,-2.7820300647099425,-3.523227143467433
cat,-0.765249402582164,-0.6099460415184945
cat,-5.3429013446263,-1.0412199643291713
cat,-4.417367428892999,-1.738957307180235
cat,-4.054825962387052,-4.301361492255672
cat,-2.863421493888173,-4.696054811704555
cat,-1.921420553238289,-4.8410625696437055
cat,-4.6782159952213185,-4.27385711813285
cat,-1.9273274032291878,-0.6967550913674204
cat,-2.4976592003758364,0.5213417937558723
cat,-2.853389843786082,-3.5421069833831305
cat,-2.233373194017021,-5.498915922579547
cat,-2.281280856470115,-2.9000028815987595
cat,-2.081867006323235,-0.38772635088374824
cat,-1.7545811461357075,-6.618804281151566
cat,0.8719687203348806,-4.386032170324541
cat,-5.296842566118563,-1.4552447938769395
cat,-3.191260459332333,-4.8003851294037885
cat,-5.919108000567785,-0.3913786594896263
cat,-5.891842468077935,-2.2201879741005137
cat,0.17069728436338275,-1.035734457394707
cat,0.04096675334975461,-4.407484858558356
cat,-0.23749046110494315,-2.21502189310041
cat,0.13577048090671992,-0.9831565863386938
cat,-1.6350468431584173,-5.482775551357743
cat,-4.205119491000837,-0.08424892673387134
cat,-3.8157884224432204,-2.312525565363633
cat,-2.5700239074061986,-5.4275831046542695
cat,-3.7764295874989036,-2.377104319137708
cat,-2.5738568041326757,-0.7552995321183537
cat,-3.628383953423184,-3.2527393555350144
cat,-0.6345362823937168,-3.6995445982752204
cat,-2.7433821920337498,-5.202427598077631
cat,-3.237464393347333,-2.8878316965006388
cat,-3.2147520824746385,1.7667334822354224
cat,-0.681967519054895,-2.221358166028648
cat,-0.5884614100142083,-5.284468038626944
cat,-2.6408654601972947,-4.804967015663195
cat,-5.6811993543853285,-3.1976183519523973
cat,-3.9792329604725976,-5.153692608487927
cat,-0.37357157105058986,-2.339510463556117
cat,-1.8327588565833988,-0.21583467206469764
cat,-4.008421291422793,-5.050849466415537
cat,-2.865500922894383,-4.108621776691037
cat,-0.9831459288752887,-4.85658807397056
cat,-0.5015507113135986,-3.653524431117422
cat,-1.706219760508881,-1.5316163653007266
cat,1.3561307999668675,-5.2355147959992525
cat,-4.738326229827124,0.4875599656890543
cat,-2.1452384970379157,-5.508092649193372
cat,0.0018215188611724002,-3.768125586473646
cat,-1.5127109385528679,-5.045145765477387
cat,-2.137968038101082,0.37603333831925295
cat,-5.4580436569875825,-1.5373938226738655
cat,0.1711663395044964,-4.833221068229517
cat,-2.6537395886666295,-3.7978070294694715
cat,-5.207140601353517,-2.956141131845025
cat,0.8737190216830704,-4.3846976505220745
cat,-4.091554106229961,-4.845184135677103
cat,-2.6653727911909444,-3.738618976984282
cat,-5.079991679529258,-1.5920133715793097
cat,-4.882991507027473,-2.4852322469522634
cat,-4.024103327546382,-0.576847829398352
cat,-4.56588883944748,-1.643698844162695
cat,-2.82320828110685,-4.524049544392009
cat,-2.748015996379625,-4.533424184299382
cat,-2.4054567488393945,0.3906194295663641
cat,-6.167137662852237,-0.903429217702682
cat,-6.156031109012964,-1.8727526161784274
cat,-4.075323891916641,-4.6886296144980335
cat,0.28126331831622786,-2.9488920028148873
cat,-4.963906995240784,-2.5429037505961753
cat,-3.6604974818676146,0.04289397565385286
cat,0.15398047288447111,-1.0195607770252926
cat,-3.814353730566734,-5.068180796959636
cat,-2.0637460160453927,-2.4745427497616164
cat,-5.529104523284407,0.40356142125853156
cat,-0.5475423872829333,-2.3027959017038566
cat,-1.5411179726744995,-2.335392318629064
cat,0.24290247317098537,-4.633923727598833
cat,-1.8046956936227165,-4.074794554542655
cat,-4.413128105694117,-3.4052632195975945
cat,-4.686190347701245,-4.966825552991654
cat,-4.318293353038429,-4.495373487050453
cat,0.4675423880197386,-2.7828683544739214
